uid,str_p50,str_p75,str_p90,str_p95,str_p97,str_p99,str_max,str_iqr,lp_mean,lp_std,lp_cv,lp_max,lp_med,lp_p75,lp_p90,lp_p95,lp_p99,lp_skew,lp_sbr,lp_gmean,lp_gmax,rp_mean,rp_std,rp_cv,rp_max,rp_med,rp_p75,rp_p90,rp_p95,rp_p99,rp_skew,rp_sbr,rp_gmean,rp_gmax,lc_mean,lc_std,lc_cv,lc_max,lc_med,lc_p75,lc_p90,lc_p95,lc_p99,lc_skew,lc_sbr,lc_gmean,lc_gmax,rc_mean,rc_std,rc_cv,rc_max,rc_med,rc_p75,rc_p90,rc_p95,rc_p99,rc_skew,rc_sbr,rc_gmean,rc_gmax,asym_put,asym_cau,pc_ratio_l,pc_ratio_r,min_pc_ratio,sum_put,sum_cau,put_cau_ratio
pthowq1g,16.378868,18.805317,23.020222,27.35649,30.185379,35.26839,47.483147,4.5749464,14.681729,3.033772,0.20663588,33.50618,14.2766285,16.371008,17.973886,19.51652,25.09017,1.3447693586349487,14.681729,1.2117269,22.669731,17.318867,2.8467765,0.16437429,34.94545,16.81313,18.05483,19.701097,23.640745,28.642294,2.427528142929077,17.318867,1.0931653,22.498125,17.6036,4.0873237,0.23218681,37.15836,17.103348,19.575146,22.712976,24.832945,31.627895,1.1602052450180054,17.6036,1.3018309,25.37566,19.361635,6.343957,0.32765606,47.483147,17.694942,21.427162,28.851284,32.91741,39.663548,1.3713765144348145,19.361635,2.5013492,34.558456,0.08240901,0.04755917,0.8340186,0.894494,0.8340186,32.000595,36.965233,0.8656944
az5uh80q,7.1950026,9.447305,13.410533,16.430979,18.731794,22.099533,25.59421,3.7515717,6.692344,1.8592641,0.27781957,13.003627,6.901756,7.8955293,8.882971,9.579026,10.931753,-0.1459176242351532,6.692344,0.5059463,5.742724,5.638819,1.596666,0.2831561,13.693063,5.713053,6.594592,7.281338,7.9592943,11.249022,0.9754387140274048,5.638819,0.5621369,6.935632,11.491882,4.4418235,0.38651836,25.59421,10.308018,13.712358,17.90536,20.642214,24.353043,1.0363060235977173,11.491882,1.3146279,20.079689,8.324877,3.9285347,0.47190306,22.531038,7.243353,10.190306,13.766228,16.55759,20.937607,1.262965440750122,8.324877,1.0414728,17.166553,0.08543597,0.1598145,0.58235407,0.6773457,0.58235407,12.331163,19.81676,0.6222593
7tw1puws,9.38323,10.436745,11.468565,12.20719,12.759306,13.699419,15.899229,2.0958338,9.256289,1.4614182,0.15788382,14.439384,9.055632,10.131592,11.250206,11.9570055,13.122228,0.5980461835861206,9.256289,0.4894191,3.8344088,8.423119,1.2003399,0.1425054,12.155395,8.487377,9.284027,9.854759,10.429083,11.416362,0.21660560369491577,8.423119,0.4726805,2.991643,10.110334,1.6295037,0.16117209,15.899229,9.89879,10.934756,12.477784,13.473302,14.467424,0.6416822075843811,10.110334,0.6408675,3.8841677,9.748917,1.520546,0.15597077,13.50105,9.872204,10.907107,11.571874,12.080071,12.752069,-0.2457214891910553,9.748917,0.6879336,3.2136474,0.047126576,0.018198963,0.91552746,0.8640056,0.8640056,17.679407,19.859251,0.89023536
nffykpl3,7.1772814,8.854255,11.513608,14.900635,17.162552,21.14516,26.827015,2.6394448,7.164303,1.6728522,0.23349825,14.319622,6.973416,8.179817,9.300727,10.107302,11.387859,0.3891797363758087,7.164303,0.40639392,8.231438,6.702284,1.2993586,0.19386804,13.163502,6.748786,7.470046,8.239434,8.829503,9.8087015,0.18619994819164276,6.702284,0.48958787,6.892378,9.681475,3.5701075,0.36875656,24.66152,8.820808,10.817959,14.773401,17.925129,21.411705,1.5841317176818848,9.681475,1.0856259,17.540096,8.435359,4.03702,0.4785831,26.827015,6.896916,9.3123665,14.237409,17.679274,23.502636,1.9703623056411743,8.435359,1.3069873,20.00595,0.033318866,0.0687822,0.7400012,0.79454637,0.7400012,13.866587,18.116833,0.76539797
cho3xjvo,8.727179,9.80978,10.9739895,13.144088,15.304572,19.44983,22.32166,2.1107645,9.010613,1.4758487,0.16379003,13.361051,8.910055,9.9712305,10.930889,11.556292,12.629446,0.21897977590560913,9.010613,0.68768674,5.6272097,7.8936467,1.016961,0.12883285,11.069313,7.951981,8.626534,9.242742,9.498795,9.896526,-0.07663591206073761,7.8936467,0.43123537,4.524907,10.753269,3.152955,0.293209,22.32166,9.724693,10.908333,15.565524,18.244833,21.267612,1.7428463697433472,10.753269,1.043229,15.218372,8.308009,2.1105065,0.25403276,19.66348,8.252807,9.467181,10.467471,11.040438,15.477114,1.2485260963439941,8.308009,0.7834252,12.412184,0.06607605,0.12828416,0.83794177,0.9501249,0.83794177,16.90426,19.06128,0.88683766
egi3qupx,9.303419,10.567298,11.949748,13.8682785,16.35009,21.328205,29.776546,2.5160608,8.802041,2.3223765,0.26384524,23.899626,8.499887,9.508705,10.823766,12.230422,17.94954,2.2404775619506836,8.802041,0.85778147,19.237352,9.327315,2.8798625,0.3087558,25.40245,9.201071,10.458353,11.444996,13.9111395,21.261284,1.736476182937622,9.327315,1.2452794,20.810104,9.88239,2.8533127,0.288727,24.282553,10.103436,11.398136,12.382974,13.80821,19.548504,0.6645290851593018,9.88239,1.1080674,18.87158,9.918833,3.01173,0.30363753,29.776546,9.641869,10.644695,11.965022,14.855201,23.868658,2.659989833831787,9.918833,1.1659608,25.030376,0.028973686,0.0018404295,0.89067936,0.9403642,0.89067936,18.129356,19.801224,0.91556746
bfej2xg4,9.566501,10.592311,11.943329,13.217641,14.143301,17.294111,23.210688,2.1281004,8.861725,1.4509922,0.163737,13.815785,8.660421,9.8442335,10.6944065,11.518134,12.81221,0.5849323272705078,8.861725,0.47950968,2.9016485,10.002298,1.134791,0.11345302,16.75697,9.996644,10.579351,11.337859,11.782443,13.387446,1.2634658813476562,10.002298,0.526947,5.499647,9.141553,2.0289404,0.22194701,14.412611,8.84828,10.329254,12.276141,13.150009,14.061998,0.5495696663856506,9.141553,0.7034063,4.1450834,10.780529,2.442331,0.2265502,23.210688,10.141259,11.334204,13.565198,15.953968,19.441645,1.9889225959777832,10.780529,1.024145,14.553132,0.060462896,0.08226932,0.96938944,0.92781144,0.92781144,18.864023,19.922081,0.9468902
8ra4dv56,8.972971,10.355775,12.171649,14.511276,16.515152,20.127525,26.065607,2.5230842,9.464847,1.2609982,0.13322966,14.689205,9.434477,10.361307,11.135768,11.414569,12.238219,0.1856239289045334,9.464847,0.44299275,6.2304945,8.930782,1.934811,0.21664518,16.365108,8.8359,10.256489,11.312731,12.009034,14.130586,0.34970903396606445,8.930782,0.5010686,8.019794,9.245384,1.9892536,0.21516182,18.293356,8.778811,9.775543,11.758706,13.658616,16.690727,1.9095079898834229,9.245384,0.53791755,10.876488,9.878322,4.0658917,0.41159743,26.065607,8.590638,11.56679,15.846835,18.870533,22.74657,1.450730562210083,9.878322,1.5608511,17.928013,0.029032128,0.033097006,1.0237375,0.9040789,0.9040789,18.39563,19.123707,0.96192807
onxd70fe,9.741619,11.100875,11.97971,12.7880125,13.593904,15.470404,19.442177,2.8941746,9.974523,1.5996699,0.1603756,12.846201,10.281806,11.181064,11.765493,11.953097,12.365888,-0.8287836909294128,9.974523,0.64912146,7.189156,8.135408,1.7019898,0.20920767,14.387087,8.252667,9.161453,10.28553,11.035077,12.159732,0.2370200753211975,8.135408,0.757502,9.484421,10.443904,2.0670094,0.1979154,15.445519,10.762425,11.813289,12.859668,13.552582,14.771641,-0.4661443531513214,10.443904,0.65392,9.789509,9.496229,2.575261,0.27118775,19.442177,9.539989,10.84032,12.226345,14.150254,17.357323,0.565089225769043,9.496229,0.97777885,14.736101,0.10155279,0.047526002,0.9550569,0.8566988,0.8566988,18.109932,19.940132,0.9082152
07s387j5,8.0943985,8.88827,9.550656,10.026342,10.417066,11.386731,13.783565,1.7178164,8.168776,1.2349162,0.15117519,13.309191,8.173557,8.931986,9.676157,10.212512,11.105907,0.15438875555992126,8.168776,0.52250737,7.5865145,8.54958,1.5462832,0.18086073,13.783565,8.741131,9.530701,10.088525,10.710239,12.889332,-0.029526907950639725,8.54958,0.7189796,8.837443,7.2779903,1.4455906,0.19862497,10.605986,7.4630976,8.442791,8.961621,9.304714,10.089989,-0.2895096242427826,7.2779903,0.5687803,6.2184453,8.06674,1.0623105,0.13169017,13.203812,8.123318,8.786146,9.242192,9.510671,11.014881,0.19607965648174286,8.06674,0.43469507,6.73832,0.022777604,0.05140199,1.1223944,1.0598556,1.0598556,16.718355,15.34473,1.0895177
ie3lvo0i,6.1865253,7.2003984,8.327285,9.082712,9.644559,11.277973,14.446975,1.9845653,7.302164,1.7199252,0.23553637,14.446975,7.23673,8.416586,9.335341,10.163874,12.210577,0.5779200792312622,7.302164,0.771541,6.3495035,6.5327516,1.7668722,0.2704637,14.158709,6.323008,7.3377395,8.635705,9.9282255,12.314942,1.0593777894973755,6.5327516,0.66108316,6.1928086,5.827189,1.1296632,0.19386075,8.258836,5.859649,6.6961937,7.262841,7.5158086,7.927867,-0.18305769562721252,5.827189,0.42505297,4.2138386,5.62431,1.2026198,0.2138253,8.790887,5.738085,6.46119,7.0660195,7.511732,8.220996,-0.17279458045959473,5.62431,0.48110706,3.7649727,0.055613823,0.017716367,1.2531195,1.1615205,1.1615205,13.834915,11.451499,1.2081313
pfg8pjvr,7.43917,8.77108,10.19848,10.999485,11.509021,12.287033,13.321269,2.6127605,6.862602,1.6449139,0.23969245,11.0141,7.0155125,8.126596,8.915096,9.333808,10.163741,-0.13613764941692352,6.862602,0.7373238,6.019894,7.0910473,1.7600098,0.24820167,12.016676,6.560191,8.086838,10.031337,10.741277,11.613978,0.9100258946418762,7.0910473,0.53009444,5.14864,8.349321,1.9351273,0.2317706,13.321269,8.265472,9.81195,10.958961,11.686222,12.471661,0.15616869926452637,8.349321,0.7442919,6.3579006,7.9642987,1.7565068,0.22054757,12.778693,7.75275,8.979875,10.490387,11.419099,12.3913145,0.5980397462844849,7.9642987,0.49708238,5.22505,0.016371707,0.023601301,0.82193536,0.8903543,0.82193536,13.9536495,16.31362,0.85533744
n8lpy857,8.023832,9.145489,10.852083,13.236782,15.004399,17.715866,22.160378,2.3456883,8.328415,1.3776562,0.16541637,16.118324,8.35153,9.013354,9.754133,10.329915,13.335633,0.9706296920776367,8.328415,0.5066257,10.10186,7.992368,2.3851647,0.2984303,18.663025,7.8898993,8.675934,10.318656,13.163232,16.372427,1.4373359680175781,7.992368,0.9444174,11.661726,8.695757,1.8425069,0.21188574,16.381346,8.484453,9.881544,11.059075,11.981765,13.832467,0.7064609527587891,8.695757,0.60416186,10.125688,8.08301,3.6000931,0.44539016,22.160378,7.2518177,8.784576,13.707143,16.941525,20.170671,1.6450989246368408,8.08301,1.3244742,14.877914,0.020590108,0.036519203,0.95775616,0.98878616,0.95775616,16.320784,16.778767,0.9727046
nz3a8v4x,8.296929,9.212954,10.469675,12.292197,14.1157055,17.33448,23.00689,1.9107904,8.446983,1.5724717,0.1861578,15.096392,8.841005,9.435506,10.015082,10.411831,11.846998,-0.4223976135253906,8.446983,0.71388704,8.621857,8.165108,1.7900807,0.2192354,17.235641,7.878993,8.684345,9.830953,11.993214,14.775437,1.7265679836273193,8.165108,0.7651577,10.443386,8.603839,2.1549182,0.2504601,20.442322,8.264129,9.324388,11.085119,12.635116,16.850426,1.8893418312072754,8.603839,0.85475373,14.333519,8.796933,2.6789947,0.30453736,23.00689,8.205825,8.984329,11.565011,14.934909,19.75417,2.449951648712158,8.796933,1.0098894,16.503605,0.0169681,0.011096879,0.98176914,0.92817664,0.92817664,16.612091,17.400772,0.9546755
7y2itl8n,5.863536,7.538298,10.246778,12.886374,14.669494,16.955631,19.128252,2.8277564,5.827898,1.4881432,0.25534818,11.838756,5.656288,6.727371,8.05045,8.592445,9.710126,0.6623253226280212,5.827898,0.6726389,5.465431,6.51279,1.7380315,0.26686436,12.884693,6.2928214,7.6145473,8.74953,9.392285,11.665532,0.7180721163749695,6.51279,0.69989216,5.128529,7.251853,2.7875173,0.3843869,15.766383,6.460084,8.594651,11.627913,13.161684,15.138545,1.0673799514770508,7.251853,0.8872721,9.174572,6.6377225,4.1109376,0.6193295,19.128252,5.264372,7.6761227,13.771983,16.089338,18.099636,1.3050044775009155,6.6377225,1.2590024,12.832777,0.0554987,0.04421521,0.80364263,0.98117846,0.80364263,12.340689,13.889576,0.8884856
3e54n6o9,7.759892,8.806803,9.840785,10.594542,11.297017,13.293904,16.68781,1.8251739,7.6071563,1.136575,0.14940865,10.740674,7.4992504,8.270168,9.093531,9.6631,10.217479,-0.19529923796653748,7.6071563,0.5303037,3.9230833,7.289827,0.9857353,0.13522068,9.914313,7.166651,7.8365545,8.729451,9.204713,9.722542,0.43239012360572815,7.289827,0.47970593,4.3512254,8.298871,1.8199459,0.21930042,14.241489,8.463253,9.440186,10.20817,11.025622,12.883001,-0.27302148938179016,8.298871,0.74160427,9.611616,8.448978,1.8393703,0.21770327,16.68781,8.028079,9.248755,10.72731,11.9900055,14.975301,1.391992211341858,8.448978,0.8198709,10.8119335,0.021301588,0.008962786,0.9166495,0.8628057,0.8628057,14.896983,16.747849,0.8894864
jd3ih66w,6.8837976,7.8944125,9.404818,10.736812,12.406451,15.574733,20.362154,1.7963877,7.0287585,1.2675796,0.18034188,15.188069,6.8388925,7.3215647,7.8563566,9.449208,12.767891,2.6574087142944336,7.0287585,0.49516824,10.275296,7.113268,2.7709491,0.38954657,20.362154,6.6926346,7.9502134,10.275646,12.908041,16.93843,1.6510510444641113,7.113268,1.2364553,16.7983,7.0762763,1.2215487,0.17262591,13.869646,6.806656,7.65586,8.559951,9.187246,11.756033,1.7635670900344849,7.0762763,0.3690805,5.332066,7.5836453,2.5767696,0.33977982,20.081455,7.4028025,8.937144,10.121025,12.105953,16.921623,1.3751689195632935,7.5836453,0.8758076,15.2294655,0.005975761,0.034609262,0.99328494,0.93797475,0.93797475,14.142027,14.659922,0.96467274
51ob537q,9.001286,12.4861,16.647324,20.722752,22.807772,25.893372,29.140162,5.4394526,9.508465,3.0069492,0.31623918,18.70279,8.789801,11.262423,13.95969,15.515247,17.636879,0.8067255616188049,9.508465,1.0377457,10.149324,6.831691,2.2014334,0.32223845,15.42606,6.4546843,8.235425,9.832723,10.8594265,13.481659,0.8475906252861023,6.831691,0.9997582,7.5709906,14.685205,5.759287,0.39218292,29.140162,13.158112,18.773323,23.73668,25.707644,28.436779,0.7190666198730469,14.685205,1.8870354,18.674786,9.886599,3.7375388,0.3780409,25.148157,8.563683,12.236616,15.3784075,16.824406,20.611256,1.026707649230957,9.886599,1.2555331,14.169616,0.16381569,0.19528915,0.647486,0.6910052,0.647486,16.340157,24.571804,0.6649962
o4z533zs,8.714928,10.04771,11.596619,14.157113,16.29673,20.567919,29.542482,2.3550038,8.854158,1.7418242,0.19672385,20.338373,8.723867,9.605406,10.818917,11.48778,14.9326935,1.227482557296753,8.854158,0.69765794,15.609713,8.251195,2.1322863,0.2584215,21.103006,7.9141607,8.626738,10.130749,12.562935,16.939978,2.4893906116485596,8.251195,1.0133196,16.094631,9.209222,3.0474877,0.33091697,24.872644,8.425953,10.126352,12.744367,15.529092,20.672855,2.0169525146484375,9.209222,0.9901512,19.979715,10.084873,3.1565244,0.31299594,29.542482,9.608637,10.676348,12.386485,16.402636,24.039425,2.6031460762023926,10.084873,1.3275127,24.516771,0.035249982,0.045384426,0.9614448,0.8181754,0.8181754,17.105354,19.294094,0.88655907
mv30qabx,7.943198,9.430893,14.009197,19.14338,22.499973,26.97544,32.175568,2.5422468,7.9569483,2.2443771,0.28206506,20.213684,7.5190334,8.532457,10.359971,12.003817,17.028059,2.116363048553467,7.9569483,0.83539325,16.17069,8.618644,1.5920737,0.18472439,18.401367,8.52059,9.429551,10.326372,10.820984,13.791902,1.011345386505127,8.618644,0.65687954,13.882757,9.767798,5.8014607,0.5939374,31.41549,7.270929,10.787571,19.139315,23.206789,28.329287,1.7589751482009888,9.767798,1.7385685,28.079977,10.014548,5.090679,0.5083284,32.175568,8.296661,9.997692,17.88557,22.068245,28.271652,1.9792261123657227,10.014548,1.8602154,27.767448,0.03991987,0.012473236,0.8146102,0.86061233,0.8146102,16.575592,19.782347,0.8378982
w2eowlcf,8.927212,10.257788,11.744122,12.745814,13.651978,16.819317,23.559204,2.7830768,9.859452,2.201451,0.2232833,17.014248,10.226915,11.354772,12.334545,12.98916,13.848121,-0.5604862570762634,9.859452,0.8745464,13.126061,8.772198,1.759008,0.2005208,17.648733,8.818197,9.822081,10.996802,11.632534,13.20525,0.5228094458580017,8.772198,0.7267181,13.543308,8.549809,2.6353052,0.30822968,18.8706,8.436425,9.918303,11.668285,13.462715,17.704462,1.0174882411956787,8.549809,0.84797615,14.50598,8.836646,2.3561342,0.26663217,23.559204,8.548739,9.364688,10.477197,12.907406,19.672606,2.6765506267547607,8.836646,0.9671407,19.109543,0.05835525,0.016497705,1.153178,0.9927067,0.9927067,18.631649,17.386456,1.0716186
s8314y2l,7.3352175,8.452298,9.500356,10.077375,10.486671,11.208794,12.0440645,2.3781004,7.609693,1.6673384,0.21910718,12.0440645,7.5878086,8.650033,9.860963,10.525907,11.600843,0.21733804047107697,7.609693,0.7111117,4.5128613,8.067691,1.2339762,0.15295283,10.773783,8.002832,9.031573,9.806032,9.999265,10.453379,-0.07819223403930664,8.067691,0.58392,4.3971834,5.921679,1.9826831,0.3348177,10.953392,6.0148797,7.4084816,8.444666,9.159375,10.230093,0.0384925901889801,5.921679,0.8504878,8.106083,7.2725377,1.7981703,0.24725486,11.781082,7.3632536,8.362328,9.448996,10.107537,11.247911,-0.27406254410743713,7.2725377,0.721673,5.5471964,0.029213918,0.10238264,1.2850567,1.1093364,1.1093364,15.677383,13.194217,1.1882012
r0jy32ho,7.954777,9.474021,12.225465,16.86823,19.79232,25.213799,31.336271,2.6069317,7.7704973,2.1879735,0.28157446,21.438194,7.5371857,8.538696,10.049238,11.042381,16.867205,1.8727558851242065,7.7704973,0.9289315,17.211761,9.533068,2.50886,0.26317447,25.187654,8.990141,10.344034,11.688549,13.421109,20.206228,2.561694383621216,9.533068,1.1967808,19.812141,7.8849397,2.6363235,0.33434922,20.949444,7.004206,8.544411,11.089194,13.467857,18.598127,2.207014322280884,7.8849397,0.6328811,12.012699,10.362969,5.240646,0.5057089,31.336271,8.326799,10.324922,18.82261,23.292702,28.973999,1.9828822612762451,10.362969,1.7840571,24.601542,0.101861686,0.135798,0.985486,0.9199166,0.9199166,17.303566,18.24791,0.9482492
g585i87x,7.640578,8.631775,9.359814,9.708484,10.028982,10.667476,11.75602,2.0221872,7.426739,1.2898484,0.17367628,10.67516,7.3306303,8.273168,9.140623,9.673993,10.489235,0.12203792482614517,7.426739,0.64594823,6.1680264,7.669089,1.1883101,0.15494803,10.514058,7.8410397,8.42969,9.02755,9.422773,10.151797,-0.6676574945449829,7.669089,0.63954633,5.3833723,7.034667,1.4539654,0.20668575,10.022181,7.029505,8.178147,8.990898,9.293127,9.618624,-0.16269256174564362,7.034667,0.5521088,5.73788,7.992215,1.6760173,0.20970623,11.75602,8.283803,9.070061,9.722806,10.417006,11.231049,-0.812871515750885,7.992215,0.7491879,7.0119596,0.016054079,0.06372234,1.0557343,0.9595699,0.9595699,15.095828,15.026882,1.0045881
w69hzgop,8.723019,10.414537,14.524936,17.24556,18.840887,20.639387,22.709095,2.682548,8.934082,1.7523112,0.1961378,17.247133,8.55673,9.579876,10.795868,12.637593,15.161643,1.6548460721969604,8.934082,0.5580899,7.7275896,10.427099,3.6205337,0.3472235,21.32825,8.82993,12.192285,16.369408,18.271738,20.281685,1.2310651540756226,10.427099,1.2501571,12.853813,9.022591,1.9059577,0.21124284,16.120298,8.715709,10.075933,11.689958,13.053491,14.368051,0.8937768340110779,9.022591,0.47660038,6.0197206,10.66198,4.229877,0.3967253,22.709095,8.954895,13.045575,17.66147,19.689566,21.630335,1.1121975183486938,10.66198,1.2898347,13.933647,0.07711395,0.08328295,0.9901903,0.9779703,0.9779703,19.361181,19.68457,0.98357147
jdn8ezp7,6.0897765,7.3589754,8.640959,9.941987,10.914096,12.050417,14.726518,2.0009089,6.4902306,1.3711089,0.21125735,11.208193,6.493206,7.421856,8.246971,8.724606,9.832127,0.14710526168346405,6.4902306,0.5091812,4.351612,5.319634,0.8057861,0.15147397,8.426823,5.174589,5.8463,6.526689,6.80589,7.2913923,0.6330130696296692,5.319634,0.32924703,2.4742124,7.4574895,2.0853243,0.2796282,14.239093,7.317857,8.565776,10.8282585,11.518427,12.465171,0.666918933391571,7.4574895,0.8093779,9.287291,6.493099,1.5155634,0.2334114,14.726518,6.0187883,6.7982793,8.357096,9.74893,12.649878,2.2394750118255615,6.493099,0.5784548,10.10075,0.099120244,0.069129005,0.87029696,0.819275,0.819275,11.809864,13.950588,0.8465495
qyezg52k,8.262619,9.049298,9.887416,10.765773,11.427831,13.18339,15.929969,1.6274815,8.327207,1.2864783,0.15449098,11.921555,8.247057,9.181101,10.014579,10.64783,11.594264,0.29667168855667114,8.327207,0.5442384,4.2069855,7.881165,0.98012215,0.124362595,10.371827,7.8929315,8.6617,9.183925,9.397958,9.951531,-0.07382010668516159,7.881165,0.3997282,3.7366366,8.561247,1.964601,0.22947603,15.929969,8.417625,9.643158,11.009254,12.179506,14.502024,0.7574096322059631,8.561247,0.8940402,10.0727825,8.4179735,1.1356306,0.13490546,15.153971,8.368083,8.880876,9.478851,10.220198,12.994944,1.5062817335128784,8.4179735,0.45303968,8.571109,0.02751921,0.008438158,0.9726628,0.93623066,0.93623066,16.208372,16.979221,0.95460045
re4v9kyp,7.3971615,8.500953,9.857128,11.748538,13.382419,15.821287,18.965088,2.4321413,7.3145227,1.489717,0.20366564,16.320415,7.306858,8.084255,8.908883,9.571322,12.162291,1.0576142072677612,7.3145227,0.6513629,11.146356,5.8973913,1.4584141,0.24729817,14.417993,5.640822,6.520301,7.5237594,8.175277,11.712346,1.9489856958389282,5.8973913,0.4841895,8.371212,7.61544,2.6101823,0.34274873,18.710188,7.296957,8.45657,11.074031,13.058168,16.103367,1.1921446323394775,7.61544,0.9740241,13.829597,8.699555,2.2575524,0.25950205,18.965088,8.428055,9.341606,10.93044,13.6179285,16.842773,1.515762209892273,8.699555,0.84635484,13.379371,0.10726163,0.066449024,0.96048594,0.6778957,0.6778957,13.211914,16.314995,0.80980194
ofkjw6ny,7.540093,8.657255,9.667783,10.408919,10.941844,11.648737,13.395495,2.0344505,7.0008554,1.0359608,0.14797631,10.353739,6.9461017,7.622162,8.355447,8.935945,9.672498,0.4290600121021271,7.0008554,0.4611998,3.434761,8.517387,1.5521759,0.18223615,12.095317,8.489203,9.668529,10.60689,11.348523,11.831596,0.17496897280216217,8.517387,0.7297665,4.1213574,7.6432586,1.3183563,0.17248616,12.474406,7.5495524,8.343969,9.400404,10.168039,11.10284,0.4277285635471344,7.6432586,0.592377,5.430145,7.743349,1.7846292,0.23047252,13.395495,7.913814,8.9315605,9.821861,10.6141205,11.774989,-0.0017556247767060995,7.743349,0.56053996,6.6684227,0.09772575,0.00650504,0.91595167,1.0999616,0.91595167,15.518243,15.386608,1.0085552
qaelyyzz,8.580297,9.809197,11.899785,14.877975,17.914148,22.815847,30.673178,2.2279239,10.63655,4.108324,0.38624594,30.673178,9.241692,11.405373,15.9906025,20.09489,26.682013,2.208427906036377,10.63655,1.4993024,22.336536,8.705505,3.6983314,0.42482674,27.638535,8.1401415,10.027402,12.107768,15.57788,23.63372,1.8516817092895508,8.705505,1.5498223,18.846588,8.736527,1.9924885,0.22806412,21.30489,8.590624,9.426294,10.316777,11.7336855,16.913933,2.0624191761016846,8.736527,0.7098036,9.823975,8.389384,1.957924,0.23338114,22.483484,8.271608,9.156433,10.263533,11.251276,16.205166,1.8694534301757812,8.389384,0.8271808,14.171224,0.09983657,0.020270055,1.2174803,1.0376811,1.0376811,19.342056,17.125912,1.129403
